部門コード,部門名,勘定科目コード,勘定科目名,補助科目コード,補助科目名,前残,借方金額,貸方金額,残高
A518,西愛知ﾘﾊｳｽ,515,業務委託売上,,合計,27500,0,0,27500
A518,西愛知ﾘﾊｳｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A519,西三河ﾘﾊｳｽ,515,業務委託売上,6294,西三河ﾘﾊｳｽ㈱,27500,0,0,27500
A519,西三河ﾘﾊｳｽ,515,業務委託売上,,合計,27500,0,0,27500
A519,西三河ﾘﾊｳｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
B102,東京産業洋紙,515,業務委託売上,6339,東京産業洋紙㈱,748987,0,90500,839487
B102,東京産業洋紙,515,業務委託売上,,合計,748987,0,90500,839487
B102,東京産業洋紙,515,業務委託売上,,差額(科目 - 合計),,,,0
B103,ﾋﾞｵﾒﾘｭｰ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,6037,ﾋﾞｵﾒﾘｭｰ･ｼﾞｬﾊﾟﾝ,1237194,0,299022,1536216
B103,ﾋﾞｵﾒﾘｭｰ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1237194,0,299022,1536216
B103,ﾋﾞｵﾒﾘｭｰ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B104,ｷﾞｬｶﾞ,515,業務委託売上,6020,ｷﾞｬｶﾞ㈱,1195801,0,159984,1355785
B104,ｷﾞｬｶﾞ,515,業務委託売上,,合計,1195801,0,159984,1355785
B104,ｷﾞｬｶﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
B105,ﾈｯﾄｽｸｳｪｱ㈱,515,業務委託売上,6664,ﾈｯﾄｽｸｳｪｱ,1217687,0,218730,1436417
B105,ﾈｯﾄｽｸｳｪｱ㈱,515,業務委託売上,,合計,1217687,0,218730,1436417
B105,ﾈｯﾄｽｸｳｪｱ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
B106,ﾕﾆｺ　ｲﾝﾀｰﾅｼｮﾅﾙ㈱,515,業務委託売上,6689,UNICO,488218,0,110470,598688
B106,ﾕﾆｺ　ｲﾝﾀｰﾅｼｮﾅﾙ㈱,515,業務委託売上,,合計,488218,0,110470,598688
B106,ﾕﾆｺ　ｲﾝﾀｰﾅｼｮﾅﾙ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
B107,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,6747,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,717250,0,0,717250
B107,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,717250,0,0,717250
B107,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B108,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,234800,0,13400,248200
B108,NOC社労士法人,515,業務委託売上,,合計,234800,0,13400,248200
B108,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
B109,Supership㈱,515,業務委託売上,6674,Supership㈱,2007100,0,494950,2502050
B109,Supership㈱,515,業務委託売上,,合計,2007100,0,494950,2502050
B109,Supership㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
B110,Syn.ﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,6682,syn.HD,2014908,0,392960,2407868
B110,Syn.ﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,,合計,2014908,0,392960,2407868
B110,Syn.ﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
B111,ﾃｨｰﾒﾃﾞｨｸｽ㈱,515,業務委託売上,9219,ﾃｨｰﾒﾃﾞｨｸｽ㈱,708440,0,89520,797960
B111,ﾃｨｰﾒﾃﾞｨｸｽ㈱,515,業務委託売上,,合計,708440,0,89520,797960
B111,ﾃｨｰﾒﾃﾞｨｸｽ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
B112,旭化成ﾜｯｶｰｼﾘｺｰﾝ,515,業務委託売上,6735,旭化成ﾜｯｶｰｼﾘｺｰ,1567006,0,231780,1798786
B112,旭化成ﾜｯｶｰｼﾘｺｰﾝ,515,業務委託売上,,合計,1567006,0,231780,1798786
B112,旭化成ﾜｯｶｰｼﾘｺｰﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B113,ﾜｯｶｰｹﾐｶﾙｽﾞｲｰｽﾄｱｼﾞｱ,515,業務委託売上,6737,ﾜｯｶｰｹﾐｶﾙｽﾞｲｰｽﾄ,120000,0,20000,140000
B113,ﾜｯｶｰｹﾐｶﾙｽﾞｲｰｽﾄｱｼﾞｱ,515,業務委託売上,,合計,120000,0,20000,140000
B113,ﾜｯｶｰｹﾐｶﾙｽﾞｲｰｽﾄｱｼﾞｱ,515,業務委託売上,,差額(科目 - 合計),,,,0
B114,ｼﾞｪﾈﾗﾙ･ﾘｲﾝｼｭｱﾗﾝｽ･ｴｲｼﾞｲ東京支店,515,業務委託売上,6738,ｼﾞｪﾈﾗﾙﾘｲﾝｼｭｱﾗﾝ,497290,0,65091,562381
B114,ｼﾞｪﾈﾗﾙ･ﾘｲﾝｼｭｱﾗﾝｽ･ｴｲｼﾞｲ東京支店,515,業務委託売上,,合計,497290,0,65091,562381
B114,ｼﾞｪﾈﾗﾙ･ﾘｲﾝｼｭｱﾗﾝｽ･ｴｲｼﾞｲ東京支店,515,業務委託売上,,差額(科目 - 合計),,,,0
B115,Connehito,515,業務委託売上,6759,ｺﾈﾋﾄ,894709,0,175300,1070009
B115,Connehito,515,業務委託売上,,合計,894709,0,175300,1070009
B115,Connehito,515,業務委託売上,,差額(科目 - 合計),,,,0
B116,Momentum,515,業務委託売上,6837,Momentum,436250,0,74500,510750
B116,Momentum,515,業務委託売上,,合計,436250,0,74500,510750
B116,Momentum,515,業務委託売上,,差額(科目 - 合計),,,,0
B117,ｼﾅﾘｵ,515,業務委託売上,6861,ｼﾅﾘｵ,772050,0,111900,883950
B117,ｼﾅﾘｵ,515,業務委託売上,,合計,772050,0,111900,883950
B117,ｼﾅﾘｵ,515,業務委託売上,,差額(科目 - 合計),,,,0
B118,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,6018,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,0,0,33000,33000
B118,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,0,0,33000,33000
B118,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B202,ﾕｰｼｰﾋﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,6140,ﾕｰｼｰﾋﾞｰｼﾞｬﾊﾟﾝ,8010740,0,1658212,9668952
B202,ﾕｰｼｰﾋﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,8010740,0,1658212,9668952
B202,ﾕｰｼｰﾋﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B203,ﾐﾔｺ自動車工業,515,業務委託売上,6815,ﾐﾔｺ自動車工業,2325819,0,477740,2803559
B203,ﾐﾔｺ自動車工業,515,業務委託売上,,合計,2325819,0,477740,2803559
B203,ﾐﾔｺ自動車工業,515,業務委託売上,,差額(科目 - 合計),,,,0
B204,三菱化工機,515,業務委託売上,6077,三菱化工機,2712624,0,505540,3218164
B204,三菱化工機,515,業務委託売上,,合計,2712624,0,505540,3218164
B204,三菱化工機,515,業務委託売上,,差額(科目 - 合計),,,,0
B205,日昌産業NIS,515,業務委託売上,6755,日昌産業,238250,0,39700,277950
B205,日昌産業NIS,515,業務委託売上,,合計,238250,0,39700,277950
B205,日昌産業NIS,515,業務委託売上,,差額(科目 - 合計),,,,0
B206,ｵﾘﾝﾊﾟｽｼｽﾃﾑｽﾞ,515,業務委託売上,9115,ｵﾘﾝﾊﾟｽｼｽﾃﾑｽﾞ,1218098,0,303304,1521402
B206,ｵﾘﾝﾊﾟｽｼｽﾃﾑｽﾞ,515,業務委託売上,,合計,1218098,0,303304,1521402
B206,ｵﾘﾝﾊﾟｽｼｽﾃﾑｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
B207,ｸﾉｰﾙﾌﾞﾚﾑｾﾞ商用車ｼｽﾃﾑｼﾞｬﾊﾟﾝ,515,業務委託売上,6091,ｸﾉｰﾙﾌﾞﾚﾑｾﾞ商用,2101590,0,260300,2361890
B207,ｸﾉｰﾙﾌﾞﾚﾑｾﾞ商用車ｼｽﾃﾑｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,2101590,0,260300,2361890
B207,ｸﾉｰﾙﾌﾞﾚﾑｾﾞ商用車ｼｽﾃﾑｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B208,高木商会,515,業務委託売上,6635,㈱高木商会,1837969,0,269750,2107719
B208,高木商会,515,業務委託売上,,合計,1837969,0,269750,2107719
B208,高木商会,515,業務委託売上,,差額(科目 - 合計),,,,0
B209,日商ｴﾚｸﾄﾛﾆｸｽ,515,業務委託売上,6871,日商ｴﾚｸﾄﾛﾆｸｽ,4785123,0,693744,5478867
B209,日商ｴﾚｸﾄﾛﾆｸｽ,515,業務委託売上,,合計,4785123,0,693744,5478867
B209,日商ｴﾚｸﾄﾛﾆｸｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
B210,ｷﾞｬﾚｯﾄﾓｰｼｮﾝｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,6915,ｷﾞｬﾚｯﾄ,1778000,0,294200,2072200
B210,ｷﾞｬﾚｯﾄﾓｰｼｮﾝｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,,合計,1778000,0,294200,2072200
B210,ｷﾞｬﾚｯﾄﾓｰｼｮﾝｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
B211,日本ﾊﾈｳｪﾙ,515,業務委託売上,6213,日本ﾊﾈｳｪﾙ,3168500,0,542800,3711300
B211,日本ﾊﾈｳｪﾙ,515,業務委託売上,,合計,3168500,0,542800,3711300
B211,日本ﾊﾈｳｪﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
B212,panda･Flight･Academy,515,業務委託売上,6488,panda･Flight･A,580527,0,86390,666917
B212,panda･Flight･Academy,515,業務委託売上,,合計,580527,0,86390,666917
B212,panda･Flight･Academy,515,業務委託売上,,差額(科目 - 合計),,,,0
B213,大東建託ﾘｰｼﾝｸﾞ,515,業務委託売上,6964,大東建託ﾘｰｼﾝｸﾞ,2878809,0,221200,3100009
B213,大東建託ﾘｰｼﾝｸﾞ,515,業務委託売上,,合計,2878809,0,221200,3100009
B213,大東建託ﾘｰｼﾝｸﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
B214,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,688200,0,122700,810900
B214,NOC社労士法人,515,業務委託売上,,合計,688200,0,122700,810900
B214,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
B215,伊東商会ITO,515,業務委託売上,6750,伊東商会,1080400,0,148200,1228600
B215,伊東商会ITO,515,業務委託売上,,合計,1080400,0,148200,1228600
B215,伊東商会ITO,515,業務委託売上,,差額(科目 - 合計),,,,0
B302,全日空商事企業年金基金,515,業務委託売上,6725,全日空商事基金,25980,0,3892,29872
B302,全日空商事企業年金基金,515,業務委託売上,,合計,25980,0,3892,29872
B302,全日空商事企業年金基金,515,業務委託売上,,差額(科目 - 合計),,,,0
B303,全日空商事,515,業務委託売上,6063,全日空商事,3364323,0,766015,4130338
B303,全日空商事,515,業務委託売上,,合計,3364323,0,766015,4130338
B303,全日空商事,515,業務委託売上,,差額(科目 - 合計),,,,0
B304,ﾘｶﾞｸ,515,業務委託売上,6527,㈱ﾘｶﾞｸ,7747081,0,1391064,9138145
B304,ﾘｶﾞｸ,515,業務委託売上,,合計,7747081,0,1391064,9138145
B304,ﾘｶﾞｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
B305,ｺｰｴﾝ,515,業務委託売上,6304,㈱ｺｰｴﾝ,9211927,0,1302314,10514241
B305,ｺｰｴﾝ,515,業務委託売上,,合計,9211927,0,1302314,10514241
B305,ｺｰｴﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
B306,ｴｰ･ｽｲｰﾂ･ﾊｳｽ,515,業務委託売上,6159,ｴｰ･ｽｲｰﾂ･ﾊｳｽ,1059890,0,161688,1221578
B306,ｴｰ･ｽｲｰﾂ･ﾊｳｽ,515,業務委託売上,,合計,1059890,0,161688,1221578
B306,ｴｰ･ｽｲｰﾂ･ﾊｳｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
B307,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,2808430,0,370000,3178430
B307,NOC社労士法人,515,業務委託売上,,合計,2808430,0,370000,3178430
B307,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
C102,ｵﾘｯｸｽ,515,業務委託売上,7511,ｵﾘｯｸｽ,3189773,0,0,3189773
C102,ｵﾘｯｸｽ,515,業務委託売上,,合計,3189773,0,0,3189773
C102,ｵﾘｯｸｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
C103,日本たばこ産業,515,業務委託売上,6206,JTﾋﾞｼﾞﾈｽｺﾑ,3515042,0,0,3515042
C103,日本たばこ産業,515,業務委託売上,,合計,3515042,0,0,3515042
C103,日本たばこ産業,515,業務委託売上,,差額(科目 - 合計),,,,0
C104,伊藤忠建材,515,業務委託売上,6076,伊藤忠建材,91150,0,0,91150
C104,伊藤忠建材,515,業務委託売上,,合計,91150,0,0,91150
C104,伊藤忠建材,515,業務委託売上,,差額(科目 - 合計),,,,0
C105,JT-G,515,業務委託売上,6206,JTﾋﾞｼﾞﾈｽｺﾑ,1926150,0,0,1926150
C105,JT-G,515,業務委託売上,,合計,1926150,0,0,1926150
C105,JT-G,515,業務委託売上,,差額(科目 - 合計),,,,0
C106,東京ｶﾞｽ,515,業務委託売上,6195,東京ガス㈱,901800,0,0,901800
C106,東京ｶﾞｽ,515,業務委託売上,,合計,901800,0,0,901800
C106,東京ｶﾞｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
C108,住友重機械工業,515,業務委託売上,6540,住友重機械工業,628187,0,0,628187
C108,住友重機械工業,515,業務委託売上,,合計,628187,0,0,628187
C108,住友重機械工業,515,業務委託売上,,差額(科目 - 合計),,,,0
C109,日清ｱｿｼｴｲﾂ㈱,515,業務委託売上,6101,日清ｱｿｼｴｲﾂ㈱,437200,0,0,437200
C109,日清ｱｿｼｴｲﾂ㈱,515,業務委託売上,,合計,437200,0,0,437200
C109,日清ｱｿｼｴｲﾂ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
C110,ｵﾘｴﾝﾀﾙ酵母工業㈱,515,業務委託売上,6581,ｵﾘｴﾝﾀﾙ酵母工業,136100,0,0,136100
C110,ｵﾘｴﾝﾀﾙ酵母工業㈱,515,業務委託売上,,合計,136100,0,0,136100
C110,ｵﾘｴﾝﾀﾙ酵母工業㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
D102,DHLｼﾞｬﾊﾟﾝ,515,業務委託売上,6167,ﾃﾞｨｰｴｲﾁｴﾙｼﾞｬﾊﾟ,10192593,0,1700000,11892593
D102,DHLｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,10192593,0,1700000,11892593
D102,DHLｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
D103,ｼﾞｪﾄﾛ,515,業務委託売上,6348,独)日本貿易復,22140000,0,4225000,26365000
D103,ｼﾞｪﾄﾛ,515,業務委託売上,,合計,22140000,0,4225000,26365000
D103,ｼﾞｪﾄﾛ,515,業務委託売上,,差額(科目 - 合計),,,,0
D104,(独)宇宙航空研究開発機構,515,業務委託売上,6568,独)宇宙航空研,20239998,20239998,25230000,25230000
D104,(独)宇宙航空研究開発機構,515,業務委託売上,,合計,20239998,20239998,25230000,25230000
D104,(独)宇宙航空研究開発機構,515,業務委託売上,,差額(科目 - 合計),,,,0
D105,日本ﾊﾈｳｪﾙ,515,業務委託売上,6213,日本ﾊﾈｳｪﾙ,10204579,3158,1762002,11963423
D105,日本ﾊﾈｳｪﾙ,515,業務委託売上,,合計,10204579,3158,1762002,11963423
D105,日本ﾊﾈｳｪﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
D106,ｵﾘﾝﾊﾟｽ㈱,515,業務委託売上,9101,ｵﾘﾝﾊﾟｽ,546300,119800,44200,470700
D106,ｵﾘﾝﾊﾟｽ㈱,515,業務委託売上,,合計,546300,119800,44200,470700
D106,ｵﾘﾝﾊﾟｽ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
D107,ﾊﾈｳｪﾙｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,6915,ｷﾞｬﾚｯﾄ,5074000,0,1062000,6136000
D107,ﾊﾈｳｪﾙｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,,合計,5074000,0,1062000,6136000
D107,ﾊﾈｳｪﾙｼﾞｬﾊﾟﾝ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
D108,三井物産ﾌｫｰﾄ,515,業務委託売上,6976,三井物産ﾌｫｰｻｲﾄ,13370000,0,1800000,15170000
D108,三井物産ﾌｫｰﾄ,515,業務委託売上,,合計,13370000,0,1800000,15170000
D108,三井物産ﾌｫｰﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
D109,ｴﾑ･ｴﾌ･ﾘﾋﾞﾝｸﾞｻﾎﾟｰﾄ,515,業務委託売上,7273,ｴﾑ･ｴﾌ･ﾘﾋﾞﾝｸﾞｻﾎ,0,0,600000,600000
D109,ｴﾑ･ｴﾌ･ﾘﾋﾞﾝｸﾞｻﾎﾟｰﾄ,515,業務委託売上,,合計,0,0,600000,600000
D109,ｴﾑ･ｴﾌ･ﾘﾋﾞﾝｸﾞｻﾎﾟｰﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
S101,SJNK-OCR,515,業務委託売上,6651,損保ｼﾞｬﾊﾟﾝ,16703339,0,2813450,19516789
S101,SJNK-OCR,515,業務委託売上,,合計,16703339,0,2813450,19516789
S101,SJNK-OCR,515,業務委託売上,,差額(科目 - 合計),,,,0
S102,SJNK-正式登録,515,業務委託売上,6651,損保ｼﾞｬﾊﾟﾝ,31473799,0,5024586,36498385
S102,SJNK-正式登録,515,業務委託売上,,合計,31473799,0,5024586,36498385
S102,SJNK-正式登録,515,業務委託売上,,差額(科目 - 合計),,,,0
S103,SJNK-派遣,517,派遣売上,6651,損保ｼﾞｬﾊﾟﾝ,2989000,0,513500,3502500
S103,SJNK-派遣,517,派遣売上,,合計,2989000,0,513500,3502500
S103,SJNK-派遣,517,派遣売上,,差額(科目 - 合計),,,,0
S104,ｱｯｳﾞｨ-総務,515,業務委託売上,6580,ｱｯｳﾞｨ合同会社,25655397,0,4308150,29963547
S104,ｱｯｳﾞｨ-総務,515,業務委託売上,,合計,25655397,0,4308150,29963547
S104,ｱｯｳﾞｨ-総務,515,業務委託売上,,差額(科目 - 合計),,,,0
S105,ｱｯｳﾞｨ-開発,515,業務委託売上,6580,ｱｯｳﾞｨ合同会社,8118000,0,1353000,9471000
S105,ｱｯｳﾞｨ-開発,515,業務委託売上,,合計,8118000,0,1353000,9471000
S105,ｱｯｳﾞｨ-開発,515,業務委託売上,,差額(科目 - 合計),,,,0
S106,ｱｯｳﾞｨ-開発経理,515,業務委託売上,6580,ｱｯｳﾞｨ合同会社,9172216,0,1805500,10977716
S106,ｱｯｳﾞｨ-開発経理,515,業務委託売上,,合計,9172216,0,1805500,10977716
S106,ｱｯｳﾞｨ-開発経理,515,業務委託売上,,差額(科目 - 合計),,,,0
S107,ｺｽﾓｽ-ｲﾆｼｱ,515,業務委託売上,6457,㈱ｺｽﾓｽﾓｱ,11576250,0,1981000,13557250
S107,ｺｽﾓｽ-ｲﾆｼｱ,515,業務委託売上,,合計,11576250,0,1981000,13557250
S107,ｺｽﾓｽ-ｲﾆｼｱ,515,業務委託売上,,差額(科目 - 合計),,,,0
S108,ｺｽﾓｽ-ﾃﾙﾓ,515,業務委託売上,6457,㈱ｺｽﾓｽﾓｱ,6720000,0,1120000,7840000
S108,ｺｽﾓｽ-ﾃﾙﾓ,515,業務委託売上,,合計,6720000,0,1120000,7840000
S108,ｺｽﾓｽ-ﾃﾙﾓ,515,業務委託売上,,差額(科目 - 合計),,,,0
S109,日経BP-営業,515,業務委託売上,6067,日経BP社,14869817,0,1992201,16862018
S109,日経BP-営業,515,業務委託売上,,合計,14869817,0,1992201,16862018
S109,日経BP-営業,515,業務委託売上,,差額(科目 - 合計),,,,0
S110,日経BP-ｲﾝｾﾝﾃｨﾌﾞ,515,業務委託売上,6067,日経BP社,11216981,0,0,11216981
S110,日経BP-ｲﾝｾﾝﾃｨﾌﾞ,515,業務委託売上,,合計,11216981,0,0,11216981
S110,日経BP-ｲﾝｾﾝﾃｨﾌﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
S111,日経BP-事務局,515,業務委託売上,6067,日経BP社,22812731,0,3779873,26592604
S111,日経BP-事務局,515,業務委託売上,,合計,22812731,0,3779873,26592604
S111,日経BP-事務局,515,業務委託売上,,差額(科目 - 合計),,,,0
S112,ｱﾎﾞｯﾄ,515,業務委託売上,6277,ｱﾎﾞｯﾄｼﾞｬﾊﾟﾝ㈱,10632494,0,1999263,12631757
S112,ｱﾎﾞｯﾄ,515,業務委託売上,,合計,10632494,0,1999263,12631757
S112,ｱﾎﾞｯﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
S113,ABBGF,515,業務委託売上,6499,ABB㈱,21776200,0,3437000,25213200
S113,ABBGF,515,業務委託売上,,合計,21776200,0,3437000,25213200
S113,ABBGF,515,業務委託売上,,差額(科目 - 合計),,,,0
S114,ABBDiv,515,業務委託売上,6499,ABB㈱,5121000,0,1309750,6430750
S114,ABBDiv,515,業務委託売上,,合計,5121000,0,1309750,6430750
S114,ABBDiv,515,業務委託売上,,差額(科目 - 合計),,,,0
S115,ﾗｻｰﾙ,515,業務委託売上,6526,ﾗｻｰﾙ不動産投資,3601250,0,1007500,4608750
S115,ﾗｻｰﾙ,515,業務委託売上,,合計,3601250,0,1007500,4608750
S115,ﾗｻｰﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
S116,ﾐｼｭﾗﾝ,515,業務委託売上,6532,日本ﾐｼｭﾗﾝﾀｲﾔ㈱,2819572,0,462295,3281867
S116,ﾐｼｭﾗﾝ,515,業務委託売上,,合計,2819572,0,462295,3281867
S116,ﾐｼｭﾗﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
S117,ﾌﾟﾗﾝﾃｯｸ,515,業務委託売上,6243,㈱ﾌﾟﾗﾝﾃｯｸｱｿｼｴｲ,5100000,0,850000,5950000
S117,ﾌﾟﾗﾝﾃｯｸ,515,業務委託売上,,合計,5100000,0,850000,5950000
S117,ﾌﾟﾗﾝﾃｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
S118,ｻﾝﾌｧｰﾏ,515,業務委託売上,6862,ｻﾝﾌｧｰﾏ,5940000,0,2010250,7950250
S118,ｻﾝﾌｧｰﾏ,515,業務委託売上,,合計,5940000,0,2010250,7950250
S118,ｻﾝﾌｧｰﾏ,515,業務委託売上,,差額(科目 - 合計),,,,0
S119,ｽﾃｰﾄｽﾄﾘｰﾄ,515,業務委託売上,6482,ｽﾃｰﾄｽﾄﾘｰﾄ信託,4611133,0,803971,5415104
S119,ｽﾃｰﾄｽﾄﾘｰﾄ,515,業務委託売上,,合計,4611133,0,803971,5415104
S119,ｽﾃｰﾄｽﾄﾘｰﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
S120,日本ｺﾞｱ,515,業務委託売上,6853,日本ｺﾞｱ,2906251,0,480000,3386251
S120,日本ｺﾞｱ,515,業務委託売上,,合計,2906251,0,480000,3386251
S120,日本ｺﾞｱ,515,業務委託売上,,差額(科目 - 合計),,,,0
S121,ｱﾑｼﾞｪﾝ,515,業務委託売上,6542,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ,6360000,0,1060000,7420000
S121,ｱﾑｼﾞｪﾝ,515,業務委託売上,,合計,6360000,0,1060000,7420000
S121,ｱﾑｼﾞｪﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
S122,国際協力銀行,515,業務委託売上,6441,国際協力銀行,4320000,0,720000,5040000
S122,国際協力銀行,515,業務委託売上,,合計,4320000,0,720000,5040000
S122,国際協力銀行,515,業務委託売上,,差額(科目 - 合計),,,,0
S123,ﾙｯｸｽｵﾃｨｶｼﾞｬﾊﾟﾝ,515,業務委託売上,6856,ﾙｯｸｽｵﾃｨｶｼﾞｬﾊﾟﾝ,2590000,0,450000,3040000
S123,ﾙｯｸｽｵﾃｨｶｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,2590000,0,450000,3040000
S123,ﾙｯｸｽｵﾃｨｶｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
S124,明電舎,515,業務委託売上,6913,明電舎,6900930,0,1150000,8050930
S124,明電舎,515,業務委託売上,,合計,6900930,0,1150000,8050930
S124,明電舎,515,業務委託売上,,差額(科目 - 合計),,,,0
S125,IQVIA ｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,6977,IQVIAｿﾘｭｰｼｮﾝｽﾞ,28918646,0,5068750,33987396
S125,IQVIA ｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,合計,28918646,0,5068750,33987396
S125,IQVIA ｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
S126,RMS,515,業務委託売上,6672,ﾘｸﾙｰﾄﾏﾈｼﾞﾒﾝﾄ,19225795,0,3200000,22425795
S126,RMS,515,業務委託売上,,合計,19225795,0,3200000,22425795
S126,RMS,515,業務委託売上,,差額(科目 - 合計),,,,0
S127,JETRO-OS,515,業務委託売上,6348,独)日本貿易復,21000000,0,3500000,24500000
S127,JETRO-OS,515,業務委託売上,,合計,21000000,0,3500000,24500000
S127,JETRO-OS,515,業務委託売上,,差額(科目 - 合計),,,,0
S128,KPMG,515,業務委託売上,6836,KPMGｺﾝｻﾙﾃｨﾝｸﾞ,670000,0,0,670000
S128,KPMG,515,業務委託売上,,合計,670000,0,0,670000
S128,KPMG,515,業務委託売上,,差額(科目 - 合計),,,,0
S129,大気社,515,業務委託売上,6431,㈱大気社,2746852,0,558111,3304963
S129,大気社,515,業務委託売上,,合計,2746852,0,558111,3304963
S129,大気社,515,業務委託売上,,差額(科目 - 合計),,,,0
S129,大気社,517,派遣売上,6431,㈱大気社,2331616,0,414506,2746122
S129,大気社,517,派遣売上,,合計,2331616,0,414506,2746122
S129,大気社,517,派遣売上,,差額(科目 - 合計),,,,0
S130,ﾏｯｸ,515,業務委託売上,6040,日本ﾏｸﾄﾞﾅﾙﾄﾞ,7185180,0,1200000,8385180
S130,ﾏｯｸ,515,業務委託売上,,合計,7185180,0,1200000,8385180
S130,ﾏｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
S131,SFM,515,業務委託売上,6075,住友商事ﾌｨﾅﾝｼｬ,3060000,0,510000,3570000
S131,SFM,515,業務委託売上,,合計,3060000,0,510000,3570000
S131,SFM,515,業務委託売上,,差額(科目 - 合計),,,,0
S132,ｸﾗﾘｱﾝﾄ,515,業務委託売上,6002,ｸﾗﾘｱﾝﾄｼﾞｬﾊﾟﾝK.,1744800,0,290000,2034800
S132,ｸﾗﾘｱﾝﾄ,515,業務委託売上,,合計,1744800,0,290000,2034800
